!=	BaiduTAG	语言术语
!DOCTYPE	BaiduCARD	！文档类型，一个文档类型标记是一种<a>标准通用标记语言</a>的文档类型声明，它的目的是要告诉<a>标准通用标记语言</a>解析器，它应该使用什么样的文档类型定义（<a>DTD</a>）来解析<a>文档</a>。
!DOCTYPE	BaiduTAG	科技
!DOCTYPE	BaiduTAG	计算机学
!DOCTYPE	中文名	！文档类型
!DOCTYPE	外文名	DOCument TYPE
!K7	BaiduTAG	音乐
!K7	BaiduTAG	专辑
!K7	BaiduTAG	音乐人物
*美术高考基础教学精品范画任振邦素描半身像	页数	55
*美术高考基础教学精品范画素描静物	BaiduTAG	书籍
*美术高考基础教学精品范画素描静物	ISBN	9787535638465
*美术高考基础教学精品范画素描静物	作者	任振邦//屈小军//许在航
*美术高考基础教学精品范画素描静物	出版时间	2010-8
*美术高考基础教学精品范画素描静物	出版社	湖南美术
*美术高考基础教学精品范画素描静物	副标题	素描静物
*美术高考基础教学精品范画素描静物	定价	25.00元
*美术高考基础教学精品范画素描静物	页数	40
*羯座恋人	BaiduTAG	小说作品
*羯座恋人	BaiduTAG	文学作品
*羯座恋人	BaiduTAG	小说
*羯座恋人	BaiduTAG	文学书籍
*羯座恋人	中文名	*羯座恋人
*羯座恋人	作者	鸢尾果茶
*羯座恋人	小说进度	已完结
*羯座恋人	连载网站	烟雨红尘
*老屋*	BaiduTAG	文学作品
*老屋*	BaiduTAG	小说
*老屋*	BaiduTAG	文学书籍
*老屋*	BaiduTAG	小说作品
*老屋*	中文名	*老屋*
*老屋*	作者	化雪流萤
*老屋*	小说进度	已完结
*老屋*	连载网站	小说阅读网
*考失败以后的岁月	BaiduTAG	文学作品
*考失败以后的岁月	BaiduTAG	小说作品
*考失败以后的岁月	BaiduTAG	小说
*考失败以后的岁月	BaiduTAG	文学书籍
*考失败以后的岁月	中文名	*考失败以后的岁月
*考失败以后的岁月	作者	谢宗兵
*考失败以后的岁月	小说进度	连载
*考失败以后的岁月	连载网站	烟雨红尘
*船舶柴油机	BaiduTAG	书籍
*船舶柴油机	ISBN	9787114071980
*船舶柴油机	作者	李衡夫
*船舶柴油机	出版时间	2008-11
*船舶柴油机	定价	38.00元
*船舶柴油机	页数	318
*花痴女驯魅王*	BaiduTAG	小说作品
*花痴女驯魅王*	BaiduTAG	文学书籍
*花痴女驯魅王*	BaiduTAG	文学作品
*花痴女驯魅王*	BaiduTAG	小说
*花痴女驯魅王*	中文名	*花痴女驯魅王*
*花痴女驯魅王*	作者	柳溟儿
*花痴女驯魅王*	小说进度	连载
*花痴女驯魅王*	连载网站	红袖添香网
*薄荷*	BaiduTAG	文学作品
*薄荷*	BaiduTAG	文学书籍
*薄荷*	BaiduTAG	小说
*薄荷*	BaiduTAG	小说作品
*薄荷*	中文名	*薄荷*
*薄荷*	作者	Amarantine
*薄荷*	小说进度	暂停
*薄荷*	连载网站	晋江文学城
*裔*	BaiduTAG	文学作品
*裔*	BaiduTAG	小说作品
*裔*	BaiduTAG	文学书籍
*裔*	BaiduTAG	小说
*裔*	中文名	*裔*
*裔*	作者	Amarantine
*裔*	小说进度	暂停
*裔*	连载网站	晋江文学城
*西方犯罪学概论	BaiduTAG	书籍
*西方犯罪学概论	ISBN	9787811399967
*西方犯罪学概论	作者	李明琪 编
*西方犯罪学概论	出版时间	2010-4
*西方犯罪学概论	定价	22.00元
*西方犯罪学概论	页数	305
*许个天使愿望*	BaiduTAG	小说
*许个天使愿望*	BaiduTAG	文学书籍
*许个天使愿望*	BaiduTAG	文学作品
*许个天使愿望*	BaiduTAG	小说作品
*许个天使愿望*	中文名	*许个天使愿望*
*许个天使愿望*	作者	誉婷
*许个天使愿望*	小说进度	连载
*许个天使愿望*	连载网站	晋江文学城
*证券交易标准预测试卷及详解	BaiduTAG	书籍
*证券交易标准预测试卷及详解	ISBN	9787900152831
*证券发行与承销标准预测试卷及详解(证券资格考试2008新大纲	ISBN	9787900152848
*证券发行与承销标准预测试卷及详解(证券资格考试2008新大纲	定价	24.00
*证券发行与承销标准预测试卷及详解（证券资格考试2008新大纲	BaiduTAG	书籍
*证券发行与承销标准预测试卷及详解（证券资格考试2008新大纲	ISBN	9787900152848
*证券发行与承销标准预测试卷及详解（证券资格考试2008新大纲	定价	24.00
*贼	BaiduTAG	文学作品
*贼	BaiduTAG	小说作品
*贼	BaiduTAG	文学书籍
*贼	BaiduTAG	小说
*贼	中文名	*贼
*贼	作者	朱近墨
*贼	小说进度	连载
*贼	连载网站	烟雨红尘
*跋涉之旅邢民结构设计实鉴	BaiduTAG	书籍
*跋涉之旅邢民结构设计实鉴	ISBN	9787561143841
*跋涉之旅邢民结构设计实鉴	作者	邢民
*跋涉之旅邢民结构设计实鉴	出版时间	2008-9
*跋涉之旅邢民结构设计实鉴	副标题	邢民结构设计实鉴
*跋涉之旅邢民结构设计实鉴	定价	108.00元
*跋涉之旅邢民结构设计实鉴	页数	246
*远方的城市在思念*	BaiduTAG	文学书籍
*远方的城市在思念*	BaiduTAG	小说
*远方的城市在思念*	BaiduTAG	文学作品
*远方的城市在思念*	BaiduTAG	小说作品
*远方的城市在思念*	中文名	*远方的城市在思念*
*远方的城市在思念*	作者	蒋明希
*远方的城市在思念*	小说进度	连载
*远方的城市在思念*	连载网站	红袖添香网
*连*系列之二·穿*	BaiduTAG	文学书籍
*连*系列之二·穿*	BaiduTAG	小说
*连*系列之二·穿*	BaiduTAG	文学作品
*连*系列之二·穿*	BaiduTAG	小说作品
*连*系列之二·穿*	中文名	*连*系列之二·穿*
*连*系列之二·穿*	作者	兔子
*连*系列之二·穿*	小说进度	已完结
*连*系列之二·穿*	连载网站	云中书城
*造景世界3	BaiduTAG	书籍
*造景世界3	ISBN	9787561160961
*造景世界3	作者	韩国建筑世界出版社 编
*造景世界3	出版时间	2011-3
*造景世界3	定价	280.00元
*造景世界3	页数	300
*道路交通秩序管理	BaiduTAG	书籍
*道路交通秩序管理	ISBN	9787565301100
*道路交通秩序管理	出版时间	2010-9
*道路交通秩序管理	定价	28.00元
*道路交通秩序管理	页数	385
*雨*	BaiduTAG	小说作品
*雨*	BaiduTAG	小说
*雨*	BaiduTAG	文学书籍
*雨*	BaiduTAG	文学作品
*雨*	中文名	*雨*
*雨*	作者	荧昔
*雨*	小说进度	已完结
*雨*	连载网站	小说阅读网
*风吹草动	BaiduTAG	文学作品
*风吹草动	BaiduTAG	小说
*风吹草动	BaiduTAG	小说作品
*风吹草动	BaiduTAG	文学书籍
*风吹草动	中文名	*风吹草动
*风吹草动	作者	李心然
*风吹草动	小说进度	连载
*风吹草动	连载网站	晋江文学城
*风险管理标准预测试卷及详解	BaiduTAG	书籍
*风险管理标准预测试卷及详解	ISBN	9787504464125
*麒麟子传奇	BaiduTAG	小说
*麒麟子传奇	BaiduTAG	小说作品
*麒麟子传奇	BaiduTAG	文学书籍
*麒麟子传奇	BaiduTAG	文学作品
*麒麟子传奇	中文名	*麒麟子传奇
*麒麟子传奇	作者	袁清义
*麒麟子传奇	小说进度	选载
*麒麟子传奇	连载网站	新浪读书
*龙的传人*	BaiduTAG	小说作品
*龙的传人*	BaiduTAG	文学书籍
*龙的传人*	BaiduTAG	小说
*龙的传人*	BaiduTAG	文学作品
*龙的传人*	中文名	*龙的传人*
*龙的传人*	作者	xiezuqing
*龙的传人*	小说进度	已完结
*龙的传人*	连载网站	新小说吧
+ 胆小男追上她 +	BaiduTAG	文学书籍
+ 胆小男追上她 +	BaiduTAG	小说作品
+ 胆小男追上她 +	BaiduTAG	文学作品
+ 胆小男追上她 +	BaiduTAG	小说
+ 胆小男追上她 +	中文名	+ 胆小男追上她 +
+ 胆小男追上她 +	作者	ffddh84
+ 胆小男追上她 +	小说进度	已完结
+ 胆小男追上她 +	连载网站	新浪读书
++	BaiduCARD	"<a>++</a>"是C和<a>C++</a>里的自增<a>运算符</a>.|||例: ++i,i++;|||++i是使用i之前先使i加一.|||i++是使用i之后再加一.|||如果不能理解,那么可以理解为|||++i是先计算，再<a>操作</a>|||i++是先操作，再<a>计算</a>
++	BaiduTAG	计算机学
++	中文名	++
++	外文名	++
++樱花坠++	BaiduTAG	文学作品
++樱花坠++	BaiduTAG	小说作品
++樱花坠++	BaiduTAG	小说
++樱花坠++	BaiduTAG	文学书籍
++樱花坠++	中文名	++樱花坠++
++樱花坠++	作者	言夕叶
++樱花坠++	小说进度	连载
++樱花坠++	连载网站	晋江文学城
+-Ⅹ厨	人均价格	33
+-Ⅹ厨	地区	肇庆市
+-Ⅹ厨	餐馆名称	＋－ｘ厨
+1为爱加油	BaiduTAG	书籍
+1为爱加油	ISBN	9784091375377
+1为爱加油	作者	武内昌美
+1为爱加油	出版社	小学館
+1为爱加油	副标题	全５冊
+1（Google组件）	BaiduTAG	网站
+1（Google组件）	中文名	+1
+1（Google组件）	开发商	Google
+1（Google组件）	条件	持有Google账号
+1（Google组件）	类别	Google组件
+1（日本歌手木村kaela的音乐专辑）	BaiduCARD	唱片《+1》（中译名：Kaela+1），<a>日本</a>著名流行歌手<a>木村kaela</a>于2008年4月2日发售的第4张原创专辑。
+1（日本歌手木村kaela的音乐专辑）	BaiduTAG	专辑
+1（日本歌手木村kaela的音乐专辑）	BaiduTAG	音乐作品
+1（日本歌手木村kaela的音乐专辑）	专辑歌手	<a>木村kaela</a>
+1（日本歌手木村kaela的音乐专辑）	专辑语言	日语
+1（日本歌手木村kaela的音乐专辑）	中文名	+1
+1（日本歌手木村kaela的音乐专辑）	发行地区	全球
+1（日本歌手木村kaela的音乐专辑）	发行时间	2008年4月2日
+1（日本歌手木村kaela的音乐专辑）	唱片公司	<a>哥伦比亚唱片公司</a>
+1（日本歌手木村kaela的音乐专辑）	曲目数量	13
+1（日本歌手木村kaela的音乐专辑）	音乐风格	流行
+1（移动社交应用软件）	BaiduTAG	网站
+1（移动社交应用软件）	BaiduTAG	软件
+1（移动社交应用软件）	中文名	+1
+1（移动社交应用软件）	功能包括	关注
+1（移动社交应用软件）	功能包括	活动
+1（移动社交应用软件）	功能包括	即时通信
+1（移动社交应用软件）	功能包括	<a>日历</a>
+1（移动社交应用软件）	属于	城果（上海）网络科技有限公司
+1（移动社交应用软件）	类型	移动社交应用软件
+1（网络用语）	BaiduCARD	网络用语。常见于论坛或贴吧，表示附和某人的看法。
+1（网络用语）	BaiduTAG	字词
+1（网络用语）	BaiduTAG	词语
+1（网络用语）	中文名	+1
+1（网络用语）	外文名	+1
+1（网络用语）	常见	论坛或贴吧
+1（网络用语）	性质	网络用语
+44	BaiduCARD	+44乐队（plus44），是BLINK182解散后Mark和Travis组成的伦敦乐队，曲风和BLINK182没多大差异，属于不单纯的朋克摇滚。成员除了Mark Hoppus和Travis Barker之外，还有分别来自Transplants和The Nervous Return的吉他手Craig Fairbaugh以及Shane Gallagher。
+44	BaiduTAG	音乐风格
+44	BaiduTAG	音乐
+44	BaiduTAG	音乐人物
+44	中文名	+44
+44	乐队	LINK182解散后Mark和Travis组成
+44	介绍	分别来自Transplants和Th
+44	外文名	jia 44
+44	组成	Angels and Airwaves
+44	经历	9月19日晚在伦敦
+8价元素	BaiduTAG	理学
+8价元素	BaiduTAG	化工产品
+8价元素	BaiduTAG	化学
+8价元素	BaiduTAG	科技
+C 剑与号角	BaiduTAG	动漫
+C 剑与号角	中文名	+C 剑与号角
+C 剑与号角	作者	游行寺たま
+C 剑与号角	分类	冒险
+C 剑与号角	更新	第43话
+C_sword&cornett	BaiduCARD	这是一个有关王位争夺的故事。贝尔卡是国王与舞娘所生的三皇子。非常受他人排挤，但是太子和二皇子对贝尔卡很好，直到一天贝尔卡听到元老的阴谋，为保护他人而掉下山去，掉下山的贝尔卡于诗人哎可相遇，故事就是这样的展开了·........
+C效应	BaiduTAG	化工产品
+C效应	BaiduTAG	化学
+C效应	BaiduTAG	科技
+C效应	BaiduTAG	理学
+C效应	中文名	+C效应
+C效应	出现	p-π-共轭体系
+C效应	外文名	+ C effect
+C效应	表现	表现出供电子性能
+D team	BaiduTAG	品牌
+F50.7 Tunit WL	BaiduTAG	工业产品
+F50.7 Tunit WL	中文名	第7代F50足球鞋
+F50.7 Tunit WL	主要技术	奇钉 FITfoam 弹性泡沫
+F50.7 Tunit WL	发布时间	2007-06-01
+F50.7 Tunit WL	外文名	+F50.7 Tunit WL
+GF+	BaiduCARD	GeorgFischer，简称GF，标识为+GF+，中文名为乔治费歇尔，瑞士著名的工业巨头，创立于1802年，总部设在<a>瑞士</a>的Schaffhausen，并在瑞士证券交易所(SWX Swiss Exchange)上市。
+GF+	BaiduTAG	公司
+GF+	公司名称	+GF+
+GF+	公司性质	私企
+GF+	外文名称	GeorgFischer
+GF+	总部地点	瑞士
+GF+	成立时间	1802年
+GF+	简称	GF
+Garden花园+	BaiduTAG	文学作品
+Garden花园+	BaiduTAG	小说作品
+Garden花园+	BaiduTAG	小说
+Garden花园+	BaiduTAG	文学书籍
+Garden花园+	中文名	+Garden花园+
+Garden花园+	作者	Heart
+Garden花园+	小说进度	暂停
+Garden花园+	连载网站	晋江文学城
+J	BaiduTAG	语言术语
+Me	BaiduTAG	手机软件
+Me	BaiduTAG	软件
+Me	BaiduTAG	计算机学
+Me	中文名	+Me
+Me	应用大小	4.7MB
+Me	应用版本	1.0
+Me	运行环境	<a>Android 1.6</a>及以上
+TIC姐姐	BaiduCARD	《+tic模型姊姊》（<a>日语</a>：+チック姉さん；英文标题：+TIC ELDER SISTER），是日本漫画家栗井茶（くりいちゃ，1983年8月22日 - ）所描绘的<a>青年漫画</a>作品，为一部<a>连载</a>中的短篇幅（每一话的数页仅2、4、6、8、10，或12页不等。前三册尤以每话6页为主）青春校园喜剧。故事环绕在三名头戴模型玩具（<a>日语</a>：プラモ；<a>英语</a>：Plastic Model）的模型社女高中生，与周边伙伴嘻笑胡闹时或日常生活中所发生的种种笑料。并由Lantis公司在2012年7月发行同名的OVA动画（有DVD/BD两种版本，全一卷，共12话）。
+TIC姐姐	BaiduTAG	动漫
+TIC姐姐	BaiduTAG	动漫作品
+TIC姐姐	中文名	+tic模型姊姊
+TIC姐姐	作者	栗井茶
+TIC姐姐	其它译名	+tic模型姐妹
+TIC姐姐	其它译名	+TIC姐姐
+TIC姐姐	其它译名	模型姐姐
+TIC姐姐	出品时间	2009年9月4日－连载中
+TIC姐姐	出版社	SQUARE ENIX
+TIC姐姐	单行本册数	5册（2012年8月21日）
+TIC姐姐	地区	日本
+TIC姐姐	外文名	TIC ELDER SISTER
+TIC姐姐	连载杂志	Young GanGan
+TIC姐姐	连载杂志	增刊Young GanGan
+plus	BaiduTAG	日本 乐队
+plus	中文名	+plus
+plus	出道时间	2008年12月1日
+plus	国籍	日本
+plus	成员	<a>小谷嘉一</a>
+plus	成员	<a>永井朋弥</a>
+plus	经纪公司	PONY CANYON
+ve	BaiduTAG	医院
+幸+	BaiduTAG	文学书籍
+幸+	BaiduTAG	小说
+幸+	BaiduTAG	小说作品
+幸+	BaiduTAG	文学作品
+幸+	中文名	+幸+
+幸+	作者	云吞面
+幸+	小说进度	已完结
+幸+	连载网站	晋江文学城
+模型社傻妞	BaiduTAG	动漫作品
+模型社傻妞	BaiduTAG	漫画
+模型社傻妞	中文名	+模型社傻妞
+模型社傻妞	作者	栗井茶
+模型社傻妞	其他出版社	长鸿出版社
+模型社傻妞	出版社	<a>ENIX</a>
+模型社傻妞	原版名称	+チック姉さん
+模型社傻妞	地区	日本
+的爱恋与-*婪	BaiduTAG	小说作品
+的爱恋与-*婪	BaiduTAG	文学作品
+的爱恋与-*婪	BaiduTAG	小说
+的爱恋与-*婪	BaiduTAG	文学书籍
+的爱恋与-*婪	中文名	+的爱恋与-*婪
+的爱恋与-*婪	作者	霞鹜惊霄
+的爱恋与-*婪	小说进度	连载
+的爱恋与-*婪	连载网站	烟雨红尘
+重启动之国抑或是结束之国+	BaiduTAG	文学作品
+重启动之国抑或是结束之国+	BaiduTAG	文学书籍
+重启动之国抑或是结束之国+	BaiduTAG	小说作品
+重启动之国抑或是结束之国+	BaiduTAG	小说
+重启动之国抑或是结束之国+	中文名	+重启动之国抑或是结束之国+
+重启动之国抑或是结束之国+	作者	公主天堂芒果味草莓
+重启动之国抑或是结束之国+	小说进度	已完结
+重启动之国抑或是结束之国+	连载网站	晋江文学城
,1000+的随笔唷	BaiduTAG	文学作品
,1000+的随笔唷	BaiduTAG	文学书籍
,1000+的随笔唷	BaiduTAG	小说作品
,1000+的随笔唷	BaiduTAG	小说
,1000+的随笔唷	中文名	,1000+的随笔唷
,1000+的随笔唷	作者	Grapefruit柚
,1000+的随笔唷	小说进度	已完结
,1000+的随笔唷	连载网站	晋江文学城
- -	BaiduCARD	“- -“是出自于<a>兔斯基</a>的一种表情，主要表达无语的意思，来源是兔斯基的眼睛。
- -	BaiduTAG	民族
- -	中文名	- -
- -	含义	无语
- -	属性	网络颜文字
- -	来源	兔斯基
--	BaiduCARD	"--"是计算机编程高级语言里的自减<a>运算符</a>。于此相对应的有"++".是由2个1组成·
--	BaiduTAG	计算机学
--	BaiduTAG	词语
--小学生硬笔书法教程（六年级上）	BaiduTAG	书籍
--小学生硬笔书法教程（六年级上）	ISBN	9787801335050
--小学生硬笔书法教程（六年级上）	出版时间	1900-01-01
--小学生硬笔书法教程（六年级上）	出版社	开明出版社
--小学生硬笔书法教程（六年级上）	定价	10.00
--谷川俊太郎诗集	ISBN	9784783730439
--谷川俊太郎诗集	作者	谷川俊太郎
--谷川俊太郎诗集	出版时间	2007/12
--谷川俊太郎诗集	出版社	思潮社
--谷川俊太郎诗集	定价	1,575 （税込）
--谷川俊太郎诗集	装帧	単行本
--谷川俊太郎诗集	页数	124ページ
-0	BaiduCARD	0是介于-1和1之间的整数。0既不是<a>正数</a>也不是<a>负数</a>，而是正数和负数的分界点。0没有倒数，0乘任何数都等于0。0不能作为分母或者除数。|||−0代表负零，一个计算 机科学中存在的数字。主要用来表达浮点数和在某些对整数进行有符号数处理。在数学中，一般没有正零或负零的概念，−0在逻辑上表示0的相反数，等于0。|||在普通应用中，-0有可能被用来表示一个可以四舍五入为零的负数，或者是一个从负方向上趋近于零的数。在统计力学中，特定的系统在反转分布的状态下，可以被认为拥有-0的绝对温度。|||-0也带表一种对人聊天中藐视的感情。
